"209";"4";"2";"2";"08:28";"04:01";"4:27";"27";"83";"56";"9";"PUNT";"FG";"13";"9";"INACTIVE"
"210";"4";"2";"2";"03:54";"00:32";"3:22";"28";"100";"72";"7";"KO";"TD";"1";"10";"INACTIVE"
"211";"4";"2";"2";"00:24";"00:00";"0:24";"50";"43";"-7";"2";"KO";"INT";"13";"11";"INACTIVE"
"212";"4";"2";"2";"00:00";"00:00";"0:00";"20";"20";"0";"0";"INT";"HALF";"1";"12";"INACTIVE"
"213";"4";"3";"3";"15:00";"12:00";"3:00";"40";"100";"60";"6";"KO";"TD";"1";"13";"INACTIVE"
"214";"4";"3";"3";"11:49";"10:02";"1:47";"74";"83";"9";"4";"KO";"DOWNS";"13";"14";"INACTIVE"
"215";"4";"3";"3";"10:02";"08:09";"1:53";"17";"28";"11";"4";"DOWNS";"INT";"1";"15";"INACTIVE"
"216";"4";"3";"3";"08:09";"07:58";"0:11";"34";"100";"66";"1";"INT";"TD";"13";"16";"INACTIVE"
"217";"4";"3";"0";"07:56";"00:00";"0:00";"14";"32";"18";"3";"KO";;"1";"17";"INACTIVE"
"218";"4";"1";"1";"14:51";"10:59";"3:52";"21";"55";"34";"6";"KO";"PUNT";"13";"1";"INACTIVE"
"219";"4";"1";"1";"10:59";"08:26";"2:33";"13";"9";"-4";"3";"PUNT";"PUNT";"1";"2";"INACTIVE"
"220";"4";"1";"1";"08:26";"06:45";"1:41";"58";"65";"7";"3";"PUNT";"PUNT";"13";"3";"INACTIVE"
"221";"4";"1";"1";"06:45";"03:57";"2:48";"20";"8";"-12";"3";"PUNT";"PUNT";"1";"4";"INACTIVE"
"222";"4";"1";"1";"03:57";"03:51";"0:06";"52";"52";"0";"1";"PUNT";"INT";"13";"5";"INACTIVE"
"223";"4";"1";"2";"03:51";"14:51";"4:00";"51";"54";"3";"7";"INT";"PUNT";"1";"6";"INACTIVE"
"224";"4";"2";"2";"14:51";"11:32";"3:19";"11";"36";"25";"6";"PUNT";"PUNT";"13";"7";"INACTIVE"
"225";"4";"2";"2";"11:32";"08:28";"3:04";"34";"40";"6";"6";"PUNT";"PUNT";"1";"8";"INACTIVE"
"226";"4";"2";"2";"08:28";"04:01";"4:27";"27";"83";"56";"9";"PUNT";"FG";"13";"9";"INACTIVE"
"227";"4";"2";"2";"03:54";"00:32";"3:22";"28";"100";"72";"7";"KO";"TD";"1";"10";"INACTIVE"
"228";"4";"2";"2";"00:24";"00:00";"0:24";"50";"43";"-7";"2";"KO";"INT";"13";"11";"INACTIVE"
"229";"4";"2";"2";"00:00";"00:00";"0:00";"20";"20";"0";"0";"INT";"HALF";"1";"12";"INACTIVE"
"230";"4";"3";"3";"15:00";"12:00";"3:00";"40";"100";"60";"6";"KO";"TD";"1";"13";"INACTIVE"
"231";"4";"3";"3";"11:49";"10:02";"1:47";"74";"83";"9";"4";"KO";"DOWNS";"13";"14";"INACTIVE"
"232";"4";"3";"3";"10:02";"08:09";"1:53";"17";"28";"11";"4";"DOWNS";"INT";"1";"15";"INACTIVE"
"233";"4";"3";"3";"08:09";"07:58";"0:11";"34";"100";"66";"1";"INT";"TD";"13";"16";"INACTIVE"
"234";"4";"3";"3";"07:56";"01:37";"6:19";"14";"100";"86";"12";"KO";"TD";"1";"17";"INACTIVE"
"235";"4";"3";"4";"01:28";"14:53";"1:35";"43";"34";"-9";"3";"KO";"PUNT";"13";"18";"INACTIVE"
"236";"4";"4";"0";"14:53";"00:00";"0:00";"37";"37";"0";"0";"PUNT";;"1";"19";"INACTIVE"
"237";"4";"1";"1";"14:51";"10:59";"3:52";"21";"55";"34";"6";"KO";"PUNT";"13";"1";"INACTIVE"
"238";"4";"1";"1";"10:59";"08:26";"2:33";"13";"9";"-4";"3";"PUNT";"PUNT";"1";"2";"INACTIVE"
"239";"4";"1";"1";"08:26";"06:45";"1:41";"58";"65";"7";"3";"PUNT";"PUNT";"13";"3";"INACTIVE"
"240";"4";"1";"1";"06:45";"03:57";"2:48";"20";"8";"-12";"3";"PUNT";"PUNT";"1";"4";"INACTIVE"
"241";"4";"1";"1";"03:57";"03:51";"0:06";"52";"52";"0";"1";"PUNT";"INT";"13";"5";"INACTIVE"
"242";"4";"1";"2";"03:51";"14:51";"4:00";"51";"54";"3";"7";"INT";"PUNT";"1";"6";"INACTIVE"
"243";"4";"2";"2";"14:51";"11:32";"3:19";"11";"36";"25";"6";"PUNT";"PUNT";"13";"7";"INACTIVE"
"244";"4";"2";"2";"11:32";"08:28";"3:04";"34";"40";"6";"6";"PUNT";"PUNT";"1";"8";"INACTIVE"
"245";"4";"2";"2";"08:28";"04:01";"4:27";"27";"83";"56";"9";"PUNT";"FG";"13";"9";"INACTIVE"
"246";"4";"2";"2";"03:54";"00:32";"3:22";"28";"100";"72";"7";"KO";"TD";"1";"10";"INACTIVE"
"247";"4";"2";"2";"00:24";"00:00";"0:24";"50";"43";"-7";"2";"KO";"INT";"13";"11";"INACTIVE"
"248";"4";"2";"2";"00:00";"00:00";"0:00";"20";"20";"0";"0";"INT";"HALF";"1";"12";"INACTIVE"
"249";"4";"3";"3";"15:00";"12:00";"3:00";"40";"100";"60";"6";"KO";"TD";"1";"13";"INACTIVE"
"250";"4";"3";"3";"11:49";"10:02";"1:47";"74";"83";"9";"4";"KO";"DOWNS";"13";"14";"INACTIVE"
"251";"4";"3";"3";"10:02";"08:09";"1:53";"17";"28";"11";"4";"DOWNS";"INT";"1";"15";"INACTIVE"
"252";"4";"3";"3";"08:09";"07:58";"0:11";"34";"100";"66";"1";"INT";"TD";"13";"16";"INACTIVE"
"253";"4";"3";"3";"07:56";"01:37";"6:19";"14";"100";"86";"12";"KO";"TD";"1";"17";"INACTIVE"
"254";"4";"3";"4";"01:28";"14:53";"1:35";"43";"34";"-9";"3";"KO";"PUNT";"13";"18";"INACTIVE"
"255";"4";"4";"0";"14:53";"00:00";"0:00";"37";"79";"42";"10";"PUNT";;"1";"19";"INACTIVE"
"256";"4";"1";"1";"14:51";"10:59";"3:52";"21";"55";"34";"6";"KO";"PUNT";"13";"1";"ACTIVE"
"257";"4";"1";"1";"10:59";"08:26";"2:33";"13";"9";"-4";"3";"PUNT";"PUNT";"1";"2";"ACTIVE"
"258";"4";"1";"1";"08:26";"06:45";"1:41";"58";"65";"7";"3";"PUNT";"PUNT";"13";"3";"ACTIVE"
"259";"4";"1";"1";"06:45";"03:57";"2:48";"20";"8";"-12";"3";"PUNT";"PUNT";"1";"4";"ACTIVE"
"260";"4";"1";"1";"03:57";"03:51";"0:06";"52";"52";"0";"1";"PUNT";"INT";"13";"5";"ACTIVE"
"261";"4";"1";"2";"03:51";"14:51";"4:00";"51";"54";"3";"7";"INT";"PUNT";"1";"6";"ACTIVE"
"262";"4";"2";"2";"14:51";"11:32";"3:19";"11";"36";"25";"6";"PUNT";"PUNT";"13";"7";"ACTIVE"
"263";"4";"2";"2";"11:32";"08:28";"3:04";"34";"40";"6";"6";"PUNT";"PUNT";"1";"8";"ACTIVE"
"264";"4";"2";"2";"08:28";"04:01";"4:27";"27";"83";"56";"9";"PUNT";"FG";"13";"9";"ACTIVE"
"265";"4";"2";"2";"03:54";"00:32";"3:22";"28";"100";"72";"7";"KO";"TD";"1";"10";"ACTIVE"
"266";"4";"2";"2";"00:24";"00:00";"0:24";"50";"43";"-7";"2";"KO";"INT";"13";"11";"ACTIVE"
"267";"4";"2";"2";"00:00";"00:00";"0:00";"20";"20";"0";"0";"INT";"HALF";"1";"12";"ACTIVE"
"268";"4";"3";"3";"15:00";"12:00";"3:00";"40";"100";"60";"6";"KO";"TD";"1";"13";"ACTIVE"
"269";"4";"3";"3";"11:49";"10:02";"1:47";"74";"83";"9";"4";"KO";"DOWNS";"13";"14";"ACTIVE"
"270";"4";"3";"3";"10:02";"08:09";"1:53";"17";"28";"11";"4";"DOWNS";"INT";"1";"15";"ACTIVE"
"271";"4";"3";"3";"08:09";"07:58";"0:11";"34";"100";"66";"1";"INT";"TD";"13";"16";"ACTIVE"
"272";"4";"3";"3";"07:56";"01:37";"6:19";"14";"100";"86";"12";"KO";"TD";"1";"17";"ACTIVE"
"273";"4";"3";"4";"01:28";"14:53";"1:35";"43";"34";"-9";"3";"KO";"PUNT";"13";"18";"ACTIVE"
"274";"4";"4";"4";"14:53";"07:19";"7:34";"37";"80";"43";"12";"PUNT";"FUMB";"1";"19";"ACTIVE"
"275";"4";"4";"4";"07:19";"04:52";"2:27";"23";"100";"77";"6";"FUMB";"TD";"13";"20";"ACTIVE"
"276";"4";"4";"4";"04:45";"03:00";"1:45";"25";"100";"75";"7";"KO";"TD";"1";"21";"ACTIVE"
"277";"4";"4";"4";"02:56";"01:48";"1:08";"39";"100";"61";"5";"KO";"TD";"13";"22";"ACTIVE"
"278";"4";"4";"4";"01:47";"00:00";"1:47";"60";"58";"-2";"3";"KO";"HALF";"1";"23";"ACTIVE"
"381";"6";"1";"1";"14:50";"09:29";"5:21";"26";"100";"74";"10";"KO";"TD";"15";"1";"INACTIVE"
"382";"6";"1";"0";"09:29";"00:00";"0:00";"20";"80";"60";"11";"KO";;"1";"2";"INACTIVE"
"383";"6";"1";"1";"14:50";"09:29";"5:21";"26";"100";"74";"10";"KO";"TD";"15";"1";"INACTIVE"
"384";"6";"1";"1";"09:29";"02:51";"6:38";"20";"80";"60";"12";"KO";"FGA";"1";"2";"INACTIVE"
